945.688949 1135.848698 161.136906 0.095898 -0.995391
946.379938 1135.916203 161.831461 0.098547 -0.995132
947.070813 1135.985543 162.526017 0.101161 -0.994870
947.761574 1136.056692 163.220572 0.103739 -0.994605
948.452224 1136.129626 163.915128 0.106282 -0.994336
949.142762 1136.204323 164.609683 0.108789 -0.994065
949.833189 1136.280757 165.304238 0.111260 -0.993791
950.523506 1136.358905 165.998794 0.113696 -0.993516
951.213715 1136.438742 166.693349 0.116097 -0.993238
951.903816 1136.520245 167.387905 0.118462 -0.992959
952.593810 1136.603390 168.082460 0.120791 -0.992678
953.283697 1136.688152 168.777015 0.123085 -0.992396
953.973479 1136.774507 169.471571 0.125344 -0.992113
954.663157 1136.862433 170.166126 0.127567 -0.991830
955.352731 1136.951903 170.860681 0.129754 -0.991546
956.042202 1137.042895 171.555237 0.131907 -0.991262
956.731572 1137.135385 172.249792 0.134024 -0.990978
957.420841 1137.229348 172.944348 0.136106 -0.990694
958.110009 1137.324760 173.638903 0.138152 -0.990411
958.799079 1137.421598 174.333458 0.140164 -0.990128
959.488050 1137.519837 175.028014 0.142140 -0.989847
960.176924 1137.619454 175.722569 0.144081 -0.989566
960.865701 1137.720423 176.417125 0.145987 -0.989287
961.554382 1137.822722 177.111680 0.147858 -0.989009
962.242969 1137.926326 177.806235 0.149694 -0.988732
962.931462 1138.031212 178.500791 0.151495 -0.988458
963.619861 1138.137354 179.195346 0.153261 -0.988186
964.308169 1138.244730 179.889902 0.154993 -0.987916
964.996385 1138.353315 180.584457 0.156712 -0.987644
965.684500 1138.463116 181.279012 0.158477 -0.987363
966.372488 1138.574188 181.973568 0.160326 -0.987064
967.060323 1138.686587 182.668123 0.162261 -0.986748
967.747976 1138.800373 183.362679 0.164283 -0.986413
968.435421 1138.915605 184.057234 0.166392 -0.986060
969.122630 1139.032339 184.751789 0.168588 -0.985687
969.809577 1139.150635 185.446345 0.170871 -0.985293
970.496233 1139.270551 186.140900 0.173240 -0.984880
971.182572 1139.392144 186.835456 0.175696 -0.984444
971.868567 1139.515475 187.530011 0.178239 -0.983987
972.554190 1139.640599 188.224566 0.180870 -0.983507
973.239414 1139.767577 188.919122 0.183587 -0.983004
973.924213 1139.896466 189.613677 0.186391 -0.982476
974.608557 1140.027324 190.308233 0.189282 -0.981923
975.292422 1140.160210 191.002788 0.192260 -0.981344
975.975778 1140.295183 191.697343 0.195324 -0.980739
976.658600 1140.432299 192.391899 0.198476 -0.980106
977.340860 1140.571618 193.086454 0.201715 -0.979444
978.022530 1140.713199 193.781010 0.205041 -0.978753
978.703583 1140.857098 194.475565 0.208453 -0.978032
979.383993 1141.003375 195.170120 0.211953 -0.977280
980.063732 1141.152088 195.864676 0.215539 -0.976495
980.742772 1141.303294 196.559231 0.219212 -0.975677
981.421087 1141.457053 197.253787 0.222971 -0.974825
982.098650 1141.613423 197.948342 0.226817 -0.973937
982.775432 1141.772462 198.642897 0.230749 -0.973013
983.451407 1141.934228 199.337453 0.234767 -0.972052
984.126549 1142.098779 200.032008 0.238871 -0.971051
984.800828 1142.266174 200.726564 0.243061 -0.970011
985.474219 1142.436472 201.421119 0.247336 -0.968930
986.146694 1142.609729 202.115674 0.251696 -0.967806
986.818226 1142.786006 202.810230 0.256141 -0.966639
987.488787 1142.965359 203.504785 0.260671 -0.965428
988.158351 1143.147848 204.199341 0.265285 -0.964170
988.826890 1143.333530 204.893896 0.269983 -0.962865
989.494377 1143.522463 205.588451 0.274764 -0.961512
990.160785 1143.714707 206.283007 0.279629 -0.960108
990.826086 1143.910320 206.977562 0.284575 -0.958654
991.490254 1144.109358 207.672118 0.289604 -0.957147
992.153260 1144.311882 208.366673 0.294713 -0.955586
992.815079 1144.517950 209.061228 0.299904 -0.953969
993.475683 1144.727618 209.755784 0.305174 -0.952297
994.135043 1144.940947 210.450339 0.310523 -0.950566
994.793135 1145.157993 211.144895 0.315951 -0.948776
995.449929 1145.378816 211.839450 0.321413 -0.946939
996.105422 1145.603414 212.534005 0.326791 -0.945097
996.759650 1145.831684 213.228561 0.331999 -0.943280
997.412652 1146.063510 213.923116 0.337031 -0.941494
998.064470 1146.298777 214.617672 0.341887 -0.939741
998.715144 1146.537368 215.312227 0.346567 -0.938025
999.364713 1146.779170 216.006782 0.351072 -0.936348
1000.013219 1147.024065 216.701338 0.355403 -0.934713
1000.660701 1147.271939 217.395893 0.359561 -0.933122
1001.307201 1147.522676 218.090449 0.363546 -0.931576
1001.952757 1147.776161 218.785004 0.367359 -0.930079
1002.597411 1148.032278 219.479559 0.371000 -0.928633
1003.241203 1148.290911 220.174115 0.374472 -0.927238
1003.884172 1148.551945 220.868670 0.377774 -0.925898
1004.526361 1148.815265 221.563226 0.380906 -0.924614
1005.167808 1149.080756 222.257781 0.383871 -0.923387
1005.808554 1149.348300 222.952336 0.386669 -0.922219
1006.448640 1149.617784 223.646892 0.389300 -0.921111
1007.088105 1149.889091 224.341447 0.391765 -0.920065
1007.726990 1150.162107 225.036003 0.394064 -0.919083
1008.365336 1150.436715 225.730558 0.396199 -0.918164
1009.003183 1150.712800 226.425113 0.398171 -0.917311
1009.640570 1150.990246 227.119669 0.399979 -0.916524
1010.277539 1151.268939 227.814224 0.401624 -0.915805
1010.914130 1151.548762 228.508780 0.403106 -0.915153
1011.550382 1151.829601 229.203335 0.404427 -0.914570
1012.186337 1152.111339 229.897890 0.405587 -0.914057
1012.822035 1152.393861 230.592446 0.406585 -0.913613
1013.457515 1152.677051 231.287001 0.407423 -0.913240
1014.092818 1152.960795 231.981557 0.408100 -0.912937
1014.727986 1153.244976 232.676112 0.408617 -0.912706
1015.363057 1153.529479 233.370667 0.408974 -0.912546
1015.998072 1153.814189 234.065223 0.409172 -0.912457
1016.633072 1154.098989 234.759778 0.409209 -0.912441
1017.268096 1154.383766 235.454334 0.409086 -0.912496
1017.903186 1154.668402 236.148889 0.408804 -0.912622
1018.538381 1154.952783 236.843444 0.408362 -0.912820
1019.173722 1155.236793 237.538000 0.407760 -0.913089
1019.809250 1155.520316 238.232555 0.406997 -0.913429
1020.445003 1155.803238 238.927111 0.406074 -0.913840
1021.081024 1156.085442 239.621666 0.404990 -0.914321
1021.717351 1156.366813 240.316221 0.403745 -0.914871
1022.354026 1156.647235 241.010777 0.402339 -0.915491
1022.991089 1156.926594 241.705332 0.400771 -0.916178
1023.628579 1157.204773 242.399887 0.399041 -0.916933
1024.266538 1157.481657 243.094443 0.397147 -0.917755
1024.905006 1157.757131 243.788998 0.395102 -0.918637
1025.544017 1158.031095 244.483554 0.392996 -0.919540
1026.183564 1158.303565 245.178109 0.390946 -0.920414
1026.823625 1158.574609 245.872664 0.388988 -0.921243
1027.464173 1158.844293 246.567220 0.387124 -0.922028
1028.105185 1159.112686 247.261775 0.385352 -0.922770
1028.746635 1159.379854 247.956331 0.383674 -0.923469
1029.388501 1159.645866 248.650886 0.382089 -0.924125
1030.030756 1159.910787 249.345441 0.380599 -0.924740
1030.673377 1160.174687 250.039997 0.379202 -0.925314
1031.316339 1160.437631 250.734552 0.377900 -0.925846
1031.959617 1160.699687 251.429108 0.376692 -0.926338
1032.603188 1160.960924 252.123663 0.375580 -0.926790
1033.247026 1161.221407 252.818218 0.374562 -0.927202
1033.891107 1161.481205 253.512774 0.373639 -0.927574
1034.535407 1161.740384 254.207329 0.372812 -0.927907
1035.179901 1161.999013 254.901885 0.372080 -0.928201
1035.824564 1162.257158 255.596440 0.371443 -0.928456
1036.469373 1162.514887 256.290995 0.370903 -0.928672
1037.114302 1162.772267 256.985551 0.370457 -0.928849
1037.759328 1163.029365 257.680106 0.370108 -0.928989
1038.404425 1163.286250 258.374662 0.369854 -0.929090
1039.049569 1163.542987 259.069217 0.369696 -0.929153
1039.694736 1163.799645 259.763772 0.369634 -0.929177
1040.339901 1164.056292 260.458328 0.369668 -0.929164
1040.985040 1164.312993 261.152883 0.369798 -0.929112
1041.630128 1164.569817 261.847439 0.370023 -0.929023
1042.275140 1164.826831 262.541994 0.370345 -0.928894
1042.920053 1165.084102 263.236549 0.370762 -0.928728
1043.564842 1165.341699 263.931105 0.371275 -0.928523
1044.209481 1165.599687 264.625660 0.371883 -0.928280
1044.853948 1165.858134 265.320216 0.372587 -0.927997
1045.498217 1166.117108 266.014771 0.373386 -0.927676
1046.142263 1166.376677 266.709326 0.374281 -0.927315
1046.786063 1166.636907 267.403882 0.375271 -0.926915
1047.429591 1166.897865 268.098437 0.376356 -0.926475
1048.072824 1167.159620 268.792993 0.377536 -0.925995
1048.715737 1167.422238 269.487548 0.378811 -0.925474
1049.358305 1167.685788 270.182103 0.380180 -0.924912
1050.000504 1167.950335 270.876659 0.381644 -0.924309
1050.642309 1168.215948 271.571214 0.383202 -0.923665
1051.283696 1168.482694 272.265770 0.384853 -0.922978
1051.924640 1168.750640 272.960325 0.386598 -0.922248
1052.565117 1169.019854 273.654880 0.388436 -0.921476
1053.205102 1169.290403 274.349436 0.390367 -0.920659
1053.844572 1169.562354 275.043991 0.392391 -0.919798
1054.483500 1169.835775 275.738547 0.394484 -0.918903
1055.121876 1170.110699 276.433102 0.396524 -0.918025
1055.759737 1170.387021 277.127657 0.398384 -0.917219
1056.397137 1170.664595 277.822213 0.400039 -0.916498
1057.034128 1170.943276 278.516768 0.401490 -0.915863
1057.670763 1171.222919 279.211324 0.402738 -0.915315
1058.307094 1171.503380 279.905879 0.403782 -0.914855
1058.943174 1171.784512 280.600434 0.404623 -0.914484
1059.579057 1172.066173 281.294990 0.405261 -0.914201
1060.214793 1172.348216 281.989545 0.405697 -0.914007
1060.850437 1172.630496 282.684101 0.405931 -0.913904
1061.486041 1172.912869 283.378656 0.405963 -0.913890
1062.121657 1173.195190 284.073211 0.405792 -0.913965
1062.757339 1173.477314 284.767767 0.405420 -0.914131
1063.393138 1173.759096 285.462322 0.404845 -0.914385
1064.029108 1174.040391 286.156878 0.404067 -0.914729
1064.665301 1174.321054 286.851433 0.403087 -0.915162
1065.301769 1174.600940 287.545988 0.401903 -0.915682
1065.938567 1174.879905 288.240544 0.400516 -0.916290
1066.575745 1175.157803 288.935099 0.398924 -0.916984
1067.213357 1175.434489 289.629655 0.397128 -0.917763
1067.851456 1175.709819 290.324210 0.395126 -0.918627
1068.490094 1175.983648 291.018765 0.392918 -0.919573
1069.129324 1176.255830 291.713321 0.390503 -0.920602
1069.769199 1176.526222 292.407876 0.387880 -0.921710
1070.409771 1176.794677 293.102432 0.385049 -0.922896
1071.051092 1177.061051 293.796987 0.382008 -0.924159
1071.693216 1177.325200 294.491542 0.378757 -0.925496
1072.336196 1177.586977 295.186098 0.375295 -0.926906
1072.980083 1177.846239 295.880653 0.371620 -0.928385
1073.624931 1178.102840 296.575209 0.367731 -0.929932
1074.270792 1178.356635 297.269764 0.363629 -0.931544
1074.917719 1178.607480 297.964319 0.359311 -0.933218
1075.565764 1178.855230 298.658875 0.354776 -0.934951
1076.214981 1179.099739 299.353430 0.350025 -0.936740
1076.865422 1179.340864 300.047986 0.345055 -0.938582
1077.517139 1179.578458 300.742541 0.339866 -0.940474
1078.170186 1179.812376 301.437096 0.334458 -0.942411
1078.824614 1180.042475 302.131652 0.328830 -0.944389
1079.480476 1180.268612 302.826207 0.323046 -0.946383
1080.137787 1180.490725 303.520763 0.317247 -0.948343
1080.796515 1180.708863 304.215318 0.311519 -0.950240
1081.456623 1180.923082 304.909873 0.305869 -0.952074
1082.118076 1181.133436 305.604429 0.300296 -0.953846
1082.780838 1181.339980 306.298984 0.294802 -0.955558
1083.444874 1181.542769 306.993540 0.289386 -0.957212
1084.110148 1181.741860 307.688095 0.284051 -0.958809
1084.776625 1181.937306 308.382650 0.278795 -0.960350
1085.444268 1182.129162 309.077206 0.273621 -0.961838
1086.113042 1182.317485 309.771761 0.268527 -0.963272
1086.782911 1182.502329 310.466317 0.263514 -0.964656
1087.453840 1182.683749 311.160872 0.258583 -0.965989
1088.125792 1182.861801 311.855427 0.253733 -0.967274
1088.798733 1183.036539 312.549983 0.248966 -0.968512
1089.472627 1183.208018 313.244538 0.244281 -0.969704
1090.147437 1183.376295 313.939093 0.239679 -0.970852
1090.823129 1183.541423 314.633649 0.235159 -0.971957
1091.499666 1183.703458 315.328204 0.230722 -0.973020
1092.177013 1183.862455 316.022760 0.226368 -0.974042
1092.855134 1184.018469 316.717315 0.222097 -0.975025
1093.533994 1184.171556 317.411870 0.217909 -0.975969
1094.213556 1184.321770 318.106426 0.213804 -0.976877
1094.893786 1184.469166 318.800981 0.209782 -0.977748
1095.574647 1184.613800 319.495537 0.205844 -0.978585
1096.256103 1184.755727 320.190092 0.201988 -0.979388
1096.938120 1184.895002 320.884647 0.198216 -0.980158
1097.620661 1185.031680 321.579203 0.194527 -0.980897
1098.303691 1185.165816 322.273758 0.190921 -0.981605
1098.987174 1185.297465 322.968314 0.187398 -0.982284
1099.671075 1185.426683 323.662869 0.183959 -0.982934
1100.355357 1185.553524 324.357424 0.180602 -0.983556
